,date,lat,lng
154,20080429,45.897785409617995,-65.155287355741
155,20020709,47.294200583301,-68.06857840407099
156,20030719,46.138356737840994,-64.97907712562001
157,19980903,45.718845007243004,-64.681559998078
158,20170413,45.08813,-67.05965
159,20161001,45.95102,-66.60994
160,20020601,45.897785409617995,-65.155287355741
161,20020424,46.188888888889,-66.641666666667
162,20040418,45.9763,-66.577
163,20040429,45.633332962962996,-64.87800185185199
164,20040429,45.897785409617995,-65.155287355741
165,20040520,45.897785409617995,-65.155287355741
166,20050419,46.045615105538,-64.80422801658301
167,20050426,46.1451,-64.803
168,20050424,45.718845007243004,-64.681559998078
169,20050420,45.914946063915,-64.367629732142
170,20050421,46.188888888889,-66.641666666667
171,19960423,45.718845007243004,-64.681559998078
172,19970502,45.718845007243004,-64.681559998078
173,19980416,45.718845007243004,-64.681559998078
174,19960422,45.718845007243004,-64.681559998078
175,19960424,45.718845007243004,-64.681559998078
176,19990420,45.718845007243004,-64.681559998078
177,20050508,46.299455283305996,-64.564817526532
178,20050523,46.299455283305996,-64.564817526532
179,20060421,45.627021081775,-64.883741740741
180,20070507,45.897785409617995,-65.155287355741
181,20080430,45.897785409617995,-65.155287355741
182,20080502,45.897785409617995,-65.155287355741
183,20100405,46.33583,-64.535607
184,20090425,45.633332962962996,-64.87800185185199
185,20100406,46.33583,-64.535607
186,20100413,45.633332962962996,-64.87800185185199
187,20110419,45.6131,-66.2075
188,20160418,45.7244,-64.66965
189,20170619,45.95102,-66.60994
190,20170626,45.95102,-66.60994
191,20020418,46.549734014068,-64.894901915885
192,20020528,45.897785409617995,-65.155287355741
193,20020426,46.188888888889,-66.641666666667
194,20030614,45.897785409617995,-65.155287355741
195,20040513,45.897785409617995,-65.155287355741
196,20040527,45.897785409617995,-65.155287355741
197,20040602,45.897785409617995,-65.155287355741
198,20050425,45.897785409617995,-65.155287355741
199,20050426,46.299455283305996,-64.564817526532
200,20050430,45.897785409617995,-65.155287355741
201,20050424,45.633332962962996,-64.87800185185199
202,20060520,46.299455283305996,-64.564817526532
203,20060518,46.299455283305996,-64.564817526532
204,20060517,46.299455283305996,-64.564817526532
205,20060425,45.897785409617995,-65.155287355741
206,20070616,45.897785409617995,-65.155287355741
207,20070620,45.897785409617995,-65.155287355741
208,20120416,45.691073,-65.760384
209,20120417,45.895056079457,-64.35679435729999
210,20000429,46.188888888889,-66.641666666667
211,20010503,45.6131,-66.2075
212,20010514,46.9861,-65.3379
213,20010612,46.9861,-65.3379
214,20020418,46.536605116337,-64.688255115334
215,20020422,46.021324727911995,-64.851470056944
216,20020506,45.897785409617995,-65.155287355741
217,20020520,45.897785409617995,-65.155287355741
218,20020504,46.188888888889,-66.641666666667
219,20020517,46.188888888889,-66.641666666667
220,20020524,46.188888888889,-66.641666666667
221,20020601,46.188888888889,-66.641666666667
222,20030504,45.897785409617995,-65.155287355741
223,20030513,46.021324727911995,-64.851470056944
224,20030519,46.05312874174,-64.804822714466
225,20030517,45.897785409617995,-65.155287355741
226,20030519,45.897785409617995,-65.155287355741
227,20030525,45.897785409617995,-65.155287355741
228,20030607,45.897785409617995,-65.155287355741
229,20040504,45.633332962962996,-64.87800185185199
230,20040506,45.897785409617995,-65.155287355741
231,20050418,46.045615105538,-64.80422801658301
232,20050425,45.914946063915,-64.367629732142
233,20050424,46.188888888889,-66.641666666667
234,19980501,45.6139,-65.0215
235,19980430,45.718845007243004,-64.681559998078
236,20050511,45.897785409617995,-65.155287355741
237,20050428,45.633332962962996,-64.87800185185199
238,20050525,45.897785409617995,-65.155287355741
239,20050609,46.299455283305996,-64.564817526532
240,20060413,45.6131,-66.2075
241,20060425,46.299455283305996,-64.564817526532
242,20060502,45.897785409617995,-65.155287355741
243,20060510,45.897785409617995,-65.155287355741
244,20060515,45.897785409617995,-65.155287355741
245,20060525,45.897785409617995,-65.155287355741
246,20070501,45.633332962962996,-64.87800185185199
247,20070525,45.897785409617995,-65.155287355741
248,20070608,45.897785409617995,-65.155287355741
249,20080423,45.6131,-66.2075
250,20080506,45.897785409617995,-65.155287355741
251,20080516,45.897785409617995,-65.155287355741
252,20080518,45.626661769855005,-65.058365718109
253,20090502,45.691073,-65.760384
254,20090424,45.6131,-66.2075
255,20090508,45.626661769855005,-65.058365718109
256,20090427,45.633332962962996,-64.87800185185199
257,20100420,45.9661975,-66.6080395
258,20100509,45.691073,-65.760384
259,20110520,45.626661769855005,-65.058365718109
260,20110424,45.6131,-66.2075
261,20120417,46.369333598953,-64.820408821106
262,20120418,45.672479980259,-66.11944580078101
263,20130517,45.046292594948,-66.887892144983
264,20140501,45.23554912878,-66.130346298218
265,20140503,45.23554912878,-66.130346298218
266,20140503,45.22171,-66.1682
267,20140503,45.2338,-66.15189
268,20130420,45.672479980259,-66.11944580078101
269,20140505,45.672479980259,-66.11944580078101
270,20150505,45.672479980259,-66.11944580078101
271,20160531,45.95058,-66.6115
272,20170529,45.95102,-66.60994
273,20170605,45.95102,-66.60994
274,20170426,45.672479980259,-66.11944580078101
275,20180427,45.672479980259,-66.11944580078101
276,20160418,45.672479980259,-66.11944580078101
277,20030415,44.029850384,-64.711278825615
278,20030423,44.4993,-63.53012
279,20050417,44.6473,-63.9025
280,20050421,44.4993,-63.53012
281,20050418,44.4993,-63.53012
282,20050419,44.4993,-63.53012
283,20050422,44.4993,-63.53012
284,20040414,44.4993,-63.53012
285,20040415,44.4993,-63.53012
286,20040416,44.4993,-63.53012
287,20040417,44.4993,-63.53012
288,20040418,44.4993,-63.53012
289,20040419,44.4993,-63.53012
290,20040421,44.4993,-63.53012
291,20040422,44.4993,-63.53012
292,20040424,44.4993,-63.53012
293,20040426,44.4993,-63.53012
294,20060328,44.4993,-63.53012
295,20060330,44.4993,-63.53012
296,20060410,44.4993,-63.53012
297,20060411,44.4993,-63.53012
298,20060412,44.4993,-63.53012
299,20060413,44.4993,-63.53012
300,20060414,44.4993,-63.53012
301,20070414,44.4993,-63.53012
302,20070417,44.4993,-63.53012
303,20070423,44.4993,-63.53012
304,20070424,44.4993,-63.53012
305,20070425,44.4993,-63.53012
306,20070426,44.4993,-63.53012
307,20070427,44.4993,-63.53012
308,20070428,44.4993,-63.53012
309,20070430,44.4993,-63.53012
310,20080419,44.87818726,-63.6986368
311,20080420,45.613324652772,-60.762064163848
312,20080430,44.667525,-63.574682
313,20100403,44.4993,-63.53012
314,20100406,44.4993,-63.53012
315,20100407,44.4993,-63.53012
316,20101004,44.409014141148006,-65.956249237061
317,20110412,44.790607161583004,-63.642425537109006
318,20120409,44.42893787246899,-64.630680084229
319,20130416,44.4993,-63.53012
320,20120319,44.4993,-63.53012
321,20120321,44.4993,-63.53012
322,20130703,44.662216683856,-63.527659416199
323,20140413,44.4993,-63.53012
324,20140621,44.6544,-63.5247
325,20140629,44.6544,-63.5247
326,20170809,44.52429,-63.64373
327,20030511,45.881888171585,-61.393231275191
328,20030710,44.735129529045,-63.663951672546
329,20040418,45.02774908745,-64.837774707704
330,20050727,44.60385448177399,-65.396056505875
331,20070826,44.355035868170006,-64.855736626519
332,20120320,43.810747313446996,-66.1376953125
333,20140415,44.6161,-63.47951
334,20140510,44.75159,-63.24049
335,20140510,44.75159,-63.24049
336,20140510,44.75159,-63.24049
337,20150509,45.15813,-64.54678
338,20020410,44.475806891731004,-64.40333287037
339,20020414,44.653692606181004,-63.928121463948
340,20030410,44.029850384,-64.711278825615
341,20030416,44.943831916663,-63.564825416474
342,20030424,44.4993,-63.53012
343,20030425,44.4993,-63.53012
344,20030507,44.943183239284004,-65.074851748309
345,20030506,44.943183239284004,-65.074851748309
346,20040414,45.415110441693,-63.357981790128
347,20040420,44.475806891731004,-64.40333287037
348,20050405,44.795791577079,-65.394329737426
349,20050410,44.475806891731004,-64.40333287037
350,20050410,44.4839,-64.43
351,20050412,45.02633550085201,-64.8355414511
352,20050420,45.415110441693,-63.357981790128
353,20050420,44.786505257002,-65.300530885325
354,20050417,45.131226182209,-63.304468674359
355,20050420,44.4993,-63.53012
356,20050424,44.4993,-63.53012
357,20040420,44.4993,-63.53012
358,20060410,44.4839,-64.43
359,20060411,45.415110441693,-63.357981790128
360,20060414,44.475806891731004,-64.40333287037
361,20060415,44.4993,-63.53012
362,20060416,44.4993,-63.53012
363,20070424,44.4839,-64.43
364,20070424,45.415110441693,-63.357981790128
365,20070501,44.4993,-63.53012
366,20070502,44.4993,-63.53012
367,20070504,44.4993,-63.53012
368,20080412,44.4839,-64.43
369,20080414,44.44974850024,-65.821267361111
370,20080416,44.4839,-64.43
371,20080416,44.87818726,-63.6986368
372,20080416,44.475806891731004,-64.40333287037
373,20080417,44.475806891731004,-64.40333287037
374,20080419,44.4993,-63.53012
375,20080425,44.4993,-63.53012
376,20090417,44.4839,-64.43
377,20090421,46.647599168588,-60.956614854601
378,20090423,44.943906361461,-63.558373232241
379,20090421,45.415110441693,-63.357981790128
380,20090420,45.37918569045299,-63.484508250425996
381,20090423,44.4993,-63.53012
382,20100404,45.415110441693,-63.357981790128
383,20100402,46.647599168588,-60.956614854601
384,20110517,44.521356346575004,-63.783059120178
385,20110620,44.671033439144004,-63.809537887573
386,20110412,44.4993,-63.53012
387,20120410,44.42893787246899,-64.630680084229
388,20120413,44.943417431502,-62.790985107421996
389,20121003,44.943831916663,-63.564825416474
390,20130417,44.4993,-63.53012
391,20130420,44.4993,-63.53012
392,20120322,44.4993,-63.53012
393,20130617,44.662216683856,-63.527659416199
394,20140415,44.4993,-63.53012
395,20140422,44.6544,-63.5247
396,20140502,44.6544,-63.5247
397,20140603,44.6544,-63.5247
398,20140605,44.6544,-63.5247
399,20140608,44.6544,-63.5247
400,20140616,44.6544,-63.5247
401,20140619,44.6544,-63.5247
402,20150424,44.99685,-64.13269
403,20150424,44.99685,-64.13269
404,20150501,44.4993,-63.53012
405,20150430,44.4993,-63.53012
406,20130515,46.052859301288,-61.44948387146
407,20150511,44.623094484981,-63.920120239258004
408,20150515,46.052859301288,-61.44948387146
409,20160401,44.99247,-63.47641
410,20160326,44.72887,-63.2398
411,20160402,44.48256,-64.41679
412,20160412,44.87352,-63.43946
413,20160413,44.4993,-63.53012
414,20160413,44.4993,-63.53012
415,20170421,46.07611,-61.38289
416,20180412,44.72887,-63.2398
417,20180421,44.5013,-63.52602
418,20180426,44.66761,-63.55665
419,20180501,46.052859301288,-61.44948387146
420,20180509,46.052859301288,-61.44948387146
421,20000329,45.683333333332996,-60.083333333332995
422,20010421,45.0325,-65.099
423,20020403,43.978754180612,-65.441122608201
424,20030430,44.943183239284004,-65.074851748309
425,20030427,44.4993,-63.53012
426,20030520,44.943183239284004,-65.074851748309
427,20030519,44.943183239284004,-65.074851748309
428,20030518,44.943183239284004,-65.074851748309
429,20050409,45.062668861266005,-64.628102499126
430,20050422,44.4839,-64.43
431,20050425,44.4993,-63.53012
432,20050426,44.4993,-63.53012
433,20050428,44.4993,-63.53012
434,20040423,44.4993,-63.53012
435,20040425,44.4993,-63.53012
436,20050605,44.60385448177399,-65.396056505875
437,20050620,44.60385448177399,-65.396056505875
438,20060415,44.6473,-63.9025
439,20060417,44.4993,-63.53012
440,20060418,44.4993,-63.53012
441,20070424,44.475806891731004,-64.40333287037
442,20070505,44.4993,-63.53012
443,20070506,44.4993,-63.53012
444,20080418,44.475806891731004,-64.40333287037
445,20080424,44.4993,-63.53012
446,20080426,44.4993,-63.53012
447,20080501,46.15124,-60.35044
448,20090418,44.355035868170006,-64.855736626519
449,20100408,44.4993,-63.53012
450,20110413,45.721042141129,-63.165807723999
451,20110426,44.395523454363,-64.33250427246101
452,20110412,44.671033439144004,-63.809537887573
453,20120331,44.790607161583004,-63.642425537109006
454,20120415,44.662623398,-63.753198013
455,20130421,44.650776647509005,-63.287312030791995
456,20130420,46.647599168588,-60.956614854601
457,20130421,44.4993,-63.53012
458,20130423,44.4993,-63.53012
459,20120412,44.4993,-63.53012
460,20140414,44.6544,-63.5247
461,20140504,44.6544,-63.5247
462,20140528,44.6544,-63.5247
463,20150505,46.052859301288,-61.44948387146
464,20130517,46.052859301288,-61.44948387146
465,20130523,46.052859301288,-61.44948387146
466,20150510,46.052859301288,-61.44948387146
467,20150517,44.6693,-63.50629
468,20160408,45.65635,-61.5807
469,20160503,44.66724,-63.55691
470,20160503,44.66857,-63.50737
471,20160507,45.47118,-64.34117
472,20170424,44.4993,-63.53012
473,20170506,44.67213,-63.53472
474,20180414,44.48198,-64.41708
475,20180422,44.4993,-63.53012
476,20180423,44.4993,-63.53012
477,20000409,45.933333333332996,-60.816666666667004
478,20000411,46.033333333333,-60.8
479,20000403,44.9,-62.166666666667005
480,20000403,44.6,-62.433333333332996
481,20000403,44.966666666667,-62.116666666667
482,20000403,44.48333333333299,-63.883333333333
483,20000403,45.4,-62.333333333332995
484,20000403,44.966666666667,-62.5
485,20000404,45.366666666667,-62.73333333333299
486,20000404,44.383333333333,-63.48333333333299
487,20000404,45.183333333332996,-63.633333333333
488,20000404,44.366666666667,-63.7
489,20000324,44.866666666667,-62.383333333333
490,20000331,45.9,-60.9
491,20000403,45.73333333333299,-62.35
492,20000407,45.933333333332996,-60.85
493,20000404,45.966666666667,-60.883333333333
494,20000327,44.75,-64.483333333333
495,20000316,43.7,-64.21666666666701
496,20000316,44.283333333333,-65.683333333333
497,20000311,43.633333333333,-64.2
498,20000316,43.7,-60.85
499,20000402,45.433333333332996,-63.116666666667
500,20000403,43.966666666667,-60.883333333333
501,20000325,43.85,-65.883333333333
502,20000405,45.933333333332996,-60.816666666667004
503,20000403,44.76666666666701,-61.05
504,20000330,45.683333333332996,-60.083333333332995
505,20000405,44.8,-62.316666666667004
506,20000404,44.883333333333,-61.75
507,20010423,45.0325,-65.099
508,20010424,45.0325,-65.099
509,20010425,45.0325,-65.099
510,20010426,45.0325,-65.099
511,20020507,46.067729826043994,-60.250840299932
512,20020519,44.653692606181004,-63.928121463948
513,20020402,43.978754180612,-65.441122608201
514,20020404,43.978754180612,-65.441122608201
515,20020410,43.978754180612,-65.441122608201
516,20020414,43.978754180612,-65.441122608201
517,20030422,44.943183239284004,-65.074851748309
518,20030502,44.943183239284004,-65.074851748309
519,20030428,44.4993,-63.53012
520,20030508,44.943183239284004,-65.074851748309
521,20030510,44.943183239284004,-65.074851748309
522,20030512,45.881888171585,-61.393231275191
523,20030513,45.881888171585,-61.393231275191
524,20030514,44.943183239284004,-65.074851748309
525,20030513,44.943183239284004,-65.074851748309
526,20030515,44.943183239284004,-65.074851748309
527,20030516,44.943183239284004,-65.074851748309
528,20030519,44.475806891731004,-64.40333287037
529,20030517,44.943183239284004,-65.074851748309
530,20030521,45.881888171585,-61.393231275191
531,20030522,44.943183239284004,-65.074851748309
532,20030521,44.943183239284004,-65.074851748309
533,20030529,45.881888171585,-61.393231275191
534,20040415,45.881888171585,-61.393231275191
535,20040430,44.11695,-64.5755
536,20040501,46.057269848735,-60.260314622908
537,20040510,46.057269848735,-60.260314622908
538,20040516,46.057269848735,-60.260314622908
539,20040510,44.4839,-64.43
540,20040904,44.477073661675995,-64.413382238589
541,20040405,44.651136628955,-64.027607361559
542,20050425,45.921229625337,-63.915919189995
543,20050426,45.921229625337,-63.915919189995
544,20050429,44.4993,-63.53012
545,20040427,44.4993,-63.53012
546,20040429,44.4993,-63.53012
547,20040430,44.4993,-63.53012
548,20040501,44.4993,-63.53012
549,20040502,44.4993,-63.53012
550,20040428,44.4993,-63.53012
551,20050502,44.4839,-64.43
552,20050524,44.60385448177399,-65.396056505875
553,20050502,44.4993,-63.53012
554,20060405,45.057257611054,-64.02261804772999
555,20060414,44.662623398,-63.753198013
556,20060413,44.4839,-64.43
557,20060414,44.4839,-64.43
558,20060415,44.4839,-64.43
559,20060417,44.4839,-64.43
560,20060420,44.4993,-63.53012
561,20070504,44.029850384,-64.711278825615
562,20070509,44.6473,-63.9025
563,20070510,44.4839,-64.43
564,20070526,44.87818726,-63.6986368
565,20070527,44.87818726,-63.6986368
566,20070528,44.87818726,-63.6986368
567,20070602,44.87818726,-63.6986368
568,20070602,44.355035868170006,-64.855736626519
569,20070605,44.87818726,-63.6986368
570,20080418,44.87818726,-63.6986368
571,20080418,44.4839,-64.43
572,20080419,44.475806891731004,-64.40333287037
573,20080419,44.4839,-64.43
574,20080420,44.87818726,-63.6986368
575,20080422,44.4993,-63.53012
576,20080429,46.06729485,-60.5568805
577,20080518,43.0,-65.0
578,20080427,44.4993,-63.53012
579,20090424,44.4993,-63.53012
580,20090425,44.355035868170006,-64.855736626519
581,20090508,44.355035868170006,-64.855736626519
582,20090516,44.355035868170006,-64.855736626519
583,20100517,45.308819,-63.277679
584,20110412,44.790607161583004,-63.642425537109006
585,20110417,44.4993,-63.53012
586,20070428,44.662623398,-63.753198013
587,20080418,44.662623398,-63.753198013
588,20090422,44.662623398,-63.753198013
589,20100403,44.662623398,-63.753198013
590,20110424,44.662623398,-63.753198013
591,20120322,44.535674532413,-64.60578918457
592,20120418,44.662623398,-63.753198013
593,20120416,44.54055353728501,-64.31588530540499
594,20120430,44.647376030309,-63.309284448624
595,20120622,45.174046938309004,-64.56419372558601
596,20130430,44.662216683856,-63.527659416199
597,20130502,44.623094484981,-63.920120239258004
598,20130504,46.052859301288,-61.44948387146
599,20130506,46.052859301288,-61.44948387146
600,20130426,44.4993,-63.53012
601,20130512,45.041382837086,-64.759887695313
602,20140501,44.6544,-63.5247
603,20140504,44.73991,-63.76303
604,20140506,44.73991,-63.76303
605,20140508,44.4993,-63.53012
606,20140516,44.6544,-63.5247
607,20140510,46.0,-60.0
608,20140519,44.6544,-63.5247
609,20140902,45.05616,-64.52025
610,20150506,44.67155,-63.55538
611,20150509,46.052859301288,-61.44948387146
612,20150528,44.6693,-63.50629
613,20170427,74.77584,-64.71497
614,20170427,44.68889,-63.88252
615,20170520,46.02176,-60.98236
616,20180426,44.623094484981,-63.920120239258004
617,20180429,46.052859301288,-61.44948387146
618,20180430,46.052859301288,-61.44948387146
619,20180502,46.052859301288,-61.44948387146
620,20180502,46.052859301288,-61.44948387146
621,20180503,44.66755,-63.52727
622,20180511,46.052859301288,-61.44948387146
623,20180430,44.527,-63.8628
624,20000421,43.500000000000,-81.066666666667
625,20000416,43.275833000000,-79.949444000000
626,20010404,43.464166666667,-79.802777777700
627,20010408,42.966666666667,-80.900000000000
628,20010412,45.016666666667,-79.316666666667
629,20010426,44.426700000000,-78.277400000000
630,20010429,44.559722222222,-78.436388888889
631,20010429,44.659500000000,-79.580400000000
632,20010506,44.659500000000,-79.580400000000
633,20010506,42.943700000000,-81.189800000000
634,20010514,46.451352411074,-83.985129629630
635,20010512,45.006111111111,-74.987500000000
636,20010522,43.262500000000,-79.701944444445
637,20010524,44.659500000000,-79.580400000000
638,20020330,44.875928602372,-78.392579555512
639,20020407,44.436869228752,-79.879353033989
640,20020410,48.601540752164,-89.390062665060
641,20020417,43.500000000000,-81.066666666667
642,20020418,43.262500000000,-79.701944444445
643,20020418,43.258055555556,-79.663888888889
644,20020418,43.262500000000,-79.701944444445
645,20020424,44.225119955882,-81.129917829696
646,20020424,44.150833333333,-79.812222222222
647,20020502,44.150833333333,-79.812222222222
648,20000315,42.760000000000,-80.310000000000
649,20000705,45.537222222222,-79.629444444444
650,20000715,45.300000000000,-75.283333333333
651,20010511,43.258055555556,-79.663888888889
652,20010619,43.258055555556,-79.663888888889
653,20010716,44.304444444444,-79.069444444444
654,19990510,43.844166666667,-78.839166666667
655,19990531,43.844166666667,-78.839166666667
656,19990421,43.839444444444,-78.828611111111
657,19990426,43.839444444444,-78.828611111111
658,19990503,43.839444444444,-78.828611111111
659,19990608,43.839444444444,-78.828611111111
660,19990407,43.822777777778,-78.824722222222
661,20010906,44.309444444444,-79.115277777778
662,19990330,43.166666666667,-79.250000000000
663,20000424,49.432777777778,-94.046388888889
664,20000430,45.000000000000,-79.300000000000
665,20000502,45.000000000000,-79.300000000000
666,20000510,46.953611111111,-83.490833333333
667,20000513,46.953611111111,-83.490833333333
668,20000517,43.242700000000,-79.838500000000
669,20000521,46.953611111111,-83.490833333333
670,20000525,46.953611111111,-83.490833333333
671,20000526,46.953611111111,-83.490833333333
672,20000529,46.953611111111,-83.490833333333
673,20000602,46.953611111111,-83.490833333333
674,20000603,46.953611111111,-83.490833333333
675,20000418,42.461800000000,-81.833200000000
676,20000414,43.275833000000,-79.949444000000
677,20000419,43.275833000000,-79.949444000000
678,20000421,43.275833000000,-79.949444000000
679,20000425,45.467777777778,-75.640555555556
680,20000425,45.467777777778,-75.640555555556
681,20000415,44.216666600000,-77.356666660000
682,20000426,44.216666600000,-77.356666660000
683,20010405,43.464166666667,-79.802777777700
684,20010411,44.952257180669,-75.434949359177
685,20010407,43.416666666667,-79.816666666660
686,20010411,44.305833333333,-79.030000000000
687,20010411,43.700000000000,-80.250000000000
688,20010417,44.957900000000,-75.425300000000
689,20010416,45.000000000000,-79.300000000000
690,20010419,43.464166666667,-79.802777777700
691,20010420,44.516600000000,-77.122600000000
692,20010420,50.000000000000,-85.000000000000
693,20010422,43.464166666667,-79.802777777700
694,20010422,43.447222222222,-79.881111111111
695,20010418,46.953611111111,-83.490833333333
696,20010420,45.766666666667,-79.400000000000
697,20010424,46.451352411074,-83.985129629630
698,20010427,43.262500000000,-79.701944444445
699,20010430,43.464166666667,-79.802777777700
700,20010430,46.953611111111,-83.490833333333
701,20010503,42.966666666667,-80.900000000000
702,20010512,43.447222222222,-79.881111111111
